City,Latitude,Longitude,Zip,State,State Name,Country
FLORISSANT,38.8109,-90.35222,63031-4350,MO,Missouri,USA
KIRKWOOD,38.57458,-90.41989,63122-5634,MO,Missouri,USA
INDEPENDENCE,39.08013,-94.44905,64052-3428,MO,Missouri,USA
SAINT LOUIS,38.6023,-90.2609,63116-1929,MO,Missouri,USA
KANSAS CITY,38.93085,-94.50713,64134-1966,MO,Missouri,USA
GRANDVIEW,38.88686,-94.51763,64030-2699,MO,Missouri,USA
WOODSON TERRACE,38.72774,-90.3574,63134-3711,MO,Missouri,USA
SAINT LOUIS,38.70002,-90.46353,63146-2710,MO,Missouri,USA
HAZELWOOD,38.77114,-90.3653,63042-2828,MO,Missouri,USA
ST PETERS,38.7869,-90.6624,63376-1120,MO,Missouri,USA
INDEPENDENCE,39.12138,-94.36767,64056,MO,Missouri,USA
SAINT LOUIS,38.6971,-90.4296,63146-3537,MO,Missouri,USA
MAPLEWOOD,38.61692,-90.32257,63143-2003,MO,Missouri,USA
DES PERES,38.6027,-90.4411,63131-4328,MO,Missouri,USA
MEHLVILLE,38.48662,-90.30365,63129-2649,MO,Missouri,USA
LAS VEGAS,36.17695,-115.17624,89106-3728,NV,Nevada,USA
LAS VEGAS,36.04162,-115.26127,89113,NV,Nevada,USA
LAS VEGAS,36.11409,-115.24197,89103-2041,NV,Nevada,USA
LAS VEGAS,36.23569,-115.06173,89115,NV,Nevada,USA
LAS VEGAS,36.10137,-115.12863,89119-6551,NV,Nevada,USA
LAS VEGAS,36.19578,-115.20647,89108,NV,Nevada,USA
LAS VEGAS,36.05663,-115.20837,89139,NV,Nevada,USA
LAS VEGAS,36.14457,-115.1821,89102,NV,Nevada,USA
LAS VEGAS,36.12989,-115.10538,89121-3302,NV,Nevada,USA
HENDERSON,36.03841,-115.02991,89014,NV,Nevada,USA
LAS VEGAS,36.11522,-115.06785,89121-3018,NV,Nevada,USA
LAS VEGAS,36.1081,-115.13682,89119-7532,NV,Nevada,USA
LAS VEGAS,36.02792,-115.1732,89123-3318,NV,Nevada,USA
LAS VEGAS,36.21861,-115.24271,89108-4588,NV,Nevada,USA
HENDERSON,36.06427,-115.05907,89014,NV,Nevada,USA
LAS VEGAS,36.13096,-115.08376,89121-2510,NV,Nevada,USA
HENDERSON,36.05433,-114.96758,89015-5501,NV,Nevada,USA
NORTH LAS VEGAS,36.20952,-115.10835,89030-5810,NV,Nevada,USA
LAS VEGAS,36.17314,-115.09774,89110-2101,NV,Nevada,USA
LAS VEGAS,36.12576,-115.20867,89146,NV,Nevada,USA
NORTH LAS VEGAS,36.20336,-115.1379,89030,NV,Nevada,USA
LAS VEGAS,36.13727,-115.07625,89121-1997,NV,Nevada,USA
LAS VEGAS,36.20406,-115.06282,89115,NV,Nevada,USA
LAS VEGAS,36.19516,-115.03024,89156,NV,Nevada,USA
LAS VEGAS,36.05882,-115.27846,89113,NV,Nevada,USA
LAS VEGAS,36.10125,-115.20711,89103-5226,NV,Nevada,USA
LAS VEGAS,36.18185,-115.25919,89128-0377,NV,Nevada,USA
LAS VEGAS,36.0617,-115.24339,89118,NV,Nevada,USA
LAS VEGAS,36.14268,-115.27974,89117-5858,NV,Nevada,USA
LAS VEGAS,36.18818,-115.11556,89101-1509,NV,Nevada,USA
SPARKS,39.53571,-119.75272,89431-5025,NV,Nevada,USA
LAS VEGAS,36.15949,-115.08061,89110-4601,NV,Nevada,USA
LAS VEGAS,36.12501,-115.22529,89146,NV,Nevada,USA
LAS VEGAS,36.06322,-115.29728,89148,NV,Nevada,USA
LAS VEGAS,36.11416,-115.26039,89147,NV,Nevada,USA
LAS VEGAS,36.03652,-115.19908,89139,NV,Nevada,USA
LAS VEGAS,36.19559,-115.08013,89115,NV,Nevada,USA
LAS VEGAS,36.22013,-115.27804,89129,NV,Nevada,USA
LAS VEGAS,36.15855,-115.11121,89104,NV,Nevada,USA
LAS VEGAS,36.15949,-115.20818,89146,NV,Nevada,USA
HENDERSON,36.02944,-114.98013,89015-7311,NV,Nevada,USA
LAS VEGAS,36.1648,-115.12955,89101-5411,NV,Nevada,USA
LAS VEGAS,36.14771,-115.1589,89102-4714,NV,Nevada,USA
NORTH LAS VEGAS,36.19569,-115.09867,89030-7466,NV,Nevada,USA
LAS VEGAS,36.13752,-115.19899,89102-7408,NV,Nevada,USA
LAS VEGAS,36.10111,-115.05216,89122-6010,NV,Nevada,USA
RENO,39.4762,-119.79172,89509,NV,Nevada,USA
BOULDER CITY,35.97345,-114.82631,89005-3035,NV,Nevada,USA
LAS VEGAS,36.16598,-115.08104,89110-4604,NV,Nevada,USA
HENDERSON,36.0128,-114.95426,89015-8458,NV,Nevada,USA
NORTH LAS VEGAS,36.19685,-115.17948,89032-4871,NV,Nevada,USA
LAS VEGAS,36.24673,-115.22525,89130-2113,NV,Nevada,USA
LAS VEGAS,36.13009,-115.09259,89121-3339,NV,Nevada,USA
NORTH LAS VEGAS,36.27681,-115.14403,89031,NV,Nevada,USA
LAS VEGAS,36.09974,-115.06353,89122-6741,NV,Nevada,USA
LAS VEGAS,36.15858,-115.07484,89104-5501,NV,Nevada,USA
LAS VEGAS,36.18135,-115.17995,89106-1005,NV,Nevada,USA
RENO,39.51806,-119.80312,89502,NV,Nevada,USA
LAS VEGAS,36.18858,-115.0978,89110-1052,NV,Nevada,USA
LAS VEGAS,36.08587,-115.07276,89120,NV,Nevada,USA
LAS VEGAS,36.15845,-115.14825,89104-1312,NV,Nevada,USA
LAS VEGAS,36.0721,-115.1015,89120,NV,Nevada,USA
RENO,39.63581,-119.84465,89506-7872,NV,Nevada,USA
HENDERSON,36.01328,-114.98742,89015-7908,NV,Nevada,USA
HENDERSON,36.00456,-114.94267,89015,NV,Nevada,USA
CARSON CITY,39.18074,-119.72471,89701-1944,NV,Nevada,USA
LAS VEGAS,36.14457,-115.16261,89102-4900,NV,Nevada,USA
NORTH LAS VEGAS,36.26952,-115.08008,89081,NV,Nevada,USA
SPARKS,39.55677,-119.73274,89434-1507,NV,Nevada,USA
LAS VEGAS,36.21817,-115.09167,89115,NV,Nevada,USA
CARSON CITY,39.19096,-119.77256,89706-1934,NV,Nevada,USA
HENDERSON,36.05819,-115.00379,89011,NV,Nevada,USA
LAS VEGAS,36.15146,-115.16309,89102-2613,NV,Nevada,USA
NORTH LAS VEGAS,36.23899,-115.15234,89032,NV,Nevada,USA
LAS VEGAS,36.14481,-115.22482,89146-3152,NV,Nevada,USA
LAS VEGAS,36.17376,-115.06168,89110-5307,NV,Nevada,USA
LAS VEGAS,36.12729,-115.14184,89169,NV,Nevada,USA
RENO,39.59175,-119.83519,89506-7710,NV,Nevada,USA
LAS VEGAS,36.21721,-115.07935,89115-3478,NV,Nevada,USA
LAS VEGAS,36.03511,-115.13618,89123,NV,Nevada,USA
LAS VEGAS,36.27989,-115.31425,89149,NV,Nevada,USA
RENO,39.48576,-119.74748,89502-6442,NV,Nevada,USA
LAS VEGAS,36.15909,-115.13951,89104-1548,NV,Nevada,USA
SPARKS,39.54794,-119.77592,89431-2771,NV,Nevada,USA
SPARKS,39.54719,-119.74897,89431-3136,NV,Nevada,USA
RENO,39.49187,-119.80841,89509-4841,NV,Nevada,USA
RENO,39.54792,-119.82165,89503-1739,NV,Nevada,USA
LAS VEGAS,36.09981,-115.07262,89121-6722,NV,Nevada,USA
LAS VEGAS,36.12276,-115.2978,89147,NV,Nevada,USA
LAS VEGAS,36.13015,-115.11904,89169,NV,Nevada,USA
LAS VEGAS,36.15092,-115.15212,89104-1301,NV,Nevada,USA
NORTH LAS VEGAS,36.23995,-115.08884,89030-7506,NV,Nevada,USA
NORTH LAS VEGAS,36.28318,-115.17637,89084,NV,Nevada,USA
LAS VEGAS,36.17408,-115.11679,89101-3400,NV,Nevada,USA
NORTH LAS VEGAS,36.2877,-115.17954,89084,NV,Nevada,USA
LAS VEGAS,36.15933,-115.06171,89110-5301,NV,Nevada,USA
LAS VEGAS,36.18337,-115.3098,89144,NV,Nevada,USA
LAS VEGAS,36.22544,-115.06275,89115-0754,NV,Nevada,USA
SPARKS,39.63847,-119.71279,89441,NV,Nevada,USA
LAS VEGAS,36.14096,-115.13743,89109-1666,NV,Nevada,USA
LAS VEGAS,36.09988,-115.24359,89147,NV,Nevada,USA
LAS VEGAS,36.09676,-115.11938,89119-2307,NV,Nevada,USA
LAS VEGAS,36.09626,-115.04554,89122-7402,NV,Nevada,USA
LAS VEGAS,36.16105,-115.1349,89101-7207,NV,Nevada,USA
LAS VEGAS,36.15206,-115.20869,89102-8512,NV,Nevada,USA
NORTH LAS VEGAS,36.21798,-115.11975,89030-8424,NV,Nevada,USA
LAS VEGAS,36.03243,-115.20786,89139,NV,Nevada,USA
LAS VEGAS,36.11353,-115.16359,89109-4568,NV,Nevada,USA
NORTH LAS VEGAS,36.24043,-115.11734,89030-3375,NV,Nevada,USA
SPARKS,39.53893,-119.77572,89431-4214,NV,Nevada,USA
HENDERSON,36.00651,-115.09509,89052,NV,Nevada,USA
LAS VEGAS,36.12234,-115.07375,89121-2953,NV,Nevada,USA
LAS VEGAS,36.0127,-115.15411,89183,NV,Nevada,USA
LAS VEGAS,36.18084,-115.24176,89107-1103,NV,Nevada,USA
NORTH LAS VEGAS,36.23933,-115.20704,89032-2502,NV,Nevada,USA
SUN VALLEY,39.60026,-119.78005,89431-7024,NV,Nevada,USA
LAS VEGAS,36.27794,-115.28746,89149,NV,Nevada,USA
NORTH LAS VEGAS,36.19616,-115.11171,89030-6515,NV,Nevada,USA
RENO,39.42384,-119.74259,89521,NV,Nevada,USA
LAS VEGAS,36.17425,-115.13099,89101-3123,NV,Nevada,USA
LAS VEGAS,36.02048,-115.29791,89178,NV,Nevada,USA
